,Unnamed: 0,villeID,size,lat,long
911,911,San Salvador,525990,13.68935,-89.18718
919,919,‘Ayn al ‘Arab,50000,36.89095,38.35347
947,947,Bokhtar,110800,37.83667,68.7775
981,981,Menemen,53489,38.60754,27.06938
993,993,Elbistan,80456,38.20591,37.1983
994,994,Hakkâri,77699,37.57444,43.74083
1005,1005,Adıyaman,267131,37.76441,38.27629
1020,1020,Gebze,281436,40.80276,29.43068
1021,1021,Erbaa,52185,40.66889,36.5675
1070,1070,Kakamigahara,132241,35.41667,136.86667
1072,1072,Imarichō-kō,57940,33.27362,129.87877
1073,1073,Ibaraki,280562,34.81641,135.56828
1074,1074,Hiratsuka,257316,35.32785,139.33735
1075,1075,Fukuyama,468812,34.48333,133.36667
1077,1077,Okinawa,125483,26.33583,127.80139
1079,1079,Yonezawa,94486,37.91,140.11667
1084,1084,Abiko,131771,35.86667,140.01667
1087,1087,Rittō,70312,35.02745,135.99971
1091,1091,Arashiyama,50000,35.01481,135.67755
1093,1093,Iga,88895,34.75797,136.13468
1119,1119,Yangp'yŏng,83367,37.48972,127.49056
1122,1122,Muan,75718,34.99014,126.47899
1123,1123,Gangneung,180611,37.75266,128.87239
1124,1124,Hwado,106358,37.6525,127.3075
1125,1125,Wabu,96775,37.58972,127.22028
1133,1133,Aktobe,500757,50.27969,57.20718
1146,1146,Pakse,88332,15.12022,105.79898
1170,1170,Tājūrā’,100000,32.88167,13.35056
1171,1171,Zawiya,186123,32.75222,12.72778
1174,1174,Youssoufia,64910,32.24634,-8.52941
1179,1179,Settat,119082,33.00103,-7.61662
1187,1187,Dakhla,55618,30.41145,-9.55344
1192,1192,Chisinau,635994,47.00556,28.8575
1210,1210,Thayetmyo,98185,19.32076,95.18272
1212,1212,Pathein,237089,16.77919,94.73212
1284,1284,Polanco,50000,19.43332,-99.19919
1308,1308,Kanasín,77240,20.93482,-89.55871
1323,1323,Cuautla,157336,18.8106,-98.93525
1456,1456,Muricay,132094,7.8275,123.4782
1461,1461,Mariveles,84567,14.43385,120.48569
1505,1505,Concepcion,64402,15.32546,120.65723
1508,1508,Cavite City,115932,14.48369,120.89878
1510,1510,Capas,72070,15.33117,120.5898
1512,1512,Caloocan City,1500000,14.64953,120.96788
1522,1522,Cabanatuan City,327325,15.48586,120.96648
1532,1532,Batac City,55484,18.0554,120.56489
1563,1563,Sialkot,477396,32.49268,74.53134
1569,1569,Malir Cantonment,300000,24.94343,67.20591
1572,1572,Kasur,290643,31.11866,74.45025
1599,1599,Ostrowiec Świętokrzyski,73989,50.92936,21.38525
1616,1616,Ełk,55769,53.82824,22.36469
1622,1622,Bielany,134854,52.29242,20.93531
1625,1625,Wrocław,634893,51.1,17.03333
1628,1628,Włocławek,120339,52.64817,19.0678
1631,1631,Szczecin,407811,53.42894,14.55302
1644,1644,Siemianowice Śląskie,73121,50.32738,19.02901
1680,1680,Głogów,67317,51.66361,16.0845
1685,1685,Bytom,189186,50.34802,18.93282
1745,1745,Villa Elisa,64099,-25.3676,-57.59274
1793,1793,Satu Mare,112490,47.79926,22.86255
1936,1936,Ressano Garcia,110000,-25.44278,31.99528
1940,1940,Ugep,200276,5.80865,8.08098
1941,1941,Suleja,162135,9.18059,7.17939
1942,1942,Okrika,133271,4.74215,7.08368
1946,1946,Lafia,127236,8.4939,8.51532
1947,1947,Jalingo,117757,8.89367,11.3596
1952,1952,Ijero-Ekiti,167632,7.81514,5.06716
1953,1953,Idah,68703,7.11345,6.73866
1955,1955,Gombe,250258,10.28969,11.16729
1973,1973,Vlaardingen,73798,51.9125,4.34167
2000,2000,Amsterdam-Zuidoost,84811,52.3075,4.97222
2010,2010,Oslo,580000,59.91273,10.74609
2023,2023,Biratnagar,244750,26.45505,87.27007
2024,2024,Nepalgunj,166258,28.05,81.61667
2038,2038,Sohar,108274,24.34745,56.70937
2039,2039,‘Ibrī,163473,23.22573,56.51572
2100,2100,Selva Alegre,72696,-16.37057,-71.52724
2101,2101,Santiago,64075,-13.52728,-71.9843
2109,2109,Urdaneta,101037,15.97611,120.57111
2133,2133,Caltanissetta,62797,37.49025,14.06216
2163,2163,Teramo,54338,42.66123,13.69901
2368,2368,Bitonto,51661,41.11006,16.69086
2391,2391,Afragola,64470,40.92298,14.30935
2398,2398,Guidonia Montecelio,67516,41.99362,12.72238
2500,2500,Takayama,88473,36.13333,137.25
2501,2501,Takatsuki,354468,34.84833,135.61678
2506,2506,Sanjō,82893,37.61667,138.95
2508,2508,Nara-shi,367353,34.68505,135.80485
2510,2510,Nagahama,62089,35.38333,136.26667
2511,2511,Mihara,80387,34.4,133.08333
2518,2518,Kapūrthala,92667,31.38011,75.38105
2522,2522,Kāmāreddi,71042,18.32001,78.34177
2524,2524,Kālna,53964,23.21944,88.36295
2527,2527,Jūnāgadh,184447,21.51966,70.45981
2530,2530,Jamkhandi,61690,16.50461,75.29146
2535,2535,Ichalkaranji,274383,16.69117,74.46054
2536,2536,Narmadapuram,109358,22.74747,77.72736
2537,2537,Hāveri,60155,14.79354,75.40448
2547,2547,Emmiganūr,80933,15.77203,77.48345
2555,2555,Chikhli,52841,20.35046,76.25774
2556,2556,Chidambaram,58650,11.39933,79.69144
2559,2559,Brahmapur,324726,19.31151,84.7929
2562,2562,Bīdar,204071,17.90802,77.51524
2564,2564,Betūl,91953,21.90056,77.90229
2572,2572,Bagaha,103855,27.09918,84.09003
2575,2575,Āsansol,504271,23.68333,86.98333
2579,2579,Abohar,130603,30.14453,74.19552
2580,2580,Soyībug,104000,34.07677,74.7057
2582,2582,Airoli,100000,19.15096,72.99625
2589,2589,Al-Hamdaniya,50000,36.27093,43.37758
2590,2590,Jamjamāl,75634,35.53356,44.8343
2593,2593,Shahre Jadide Andisheh,80000,35.6803,51.0193
2595,2595,Qūchān,111752,37.106,58.50955
2599,2599,Piranshahr,61973,36.701,45.1413
2602,2602,Khorramshahr,330606,30.44079,48.18428
2604,2604,Kerman,577514,30.28321,57.07879
2637,2637,Santiago,108414,16.68808,121.5487
2638,2638,Santa Rosa,216650,14.31222,121.11139
2654,2654,Polomolok,63987,6.22167,125.06398
2657,2657,Sangmélima,80036,2.93333,11.98333
2660,2660,Dschang,99582,5.44397,10.05332
2666,2666,Baoshan,935618,25.11626,99.16366
2671,2671,Baijiantan,93697,45.69298,85.13942
2673,2673,Fanlou,62859,34.48091,116.85248
2674,2674,Anguo,82181,34.83056,116.81944
2676,2676,Zhongshu,91750,24.51667,103.76667
2681,2681,Heyuan,463907,23.73333,114.68333
2684,2684,Yigou,59073,35.81139,114.31667
2685,2685,Yixing,1285785,31.36059,119.82016
2686,2686,Yashan,56629,22.1975,109.94194
2691,2691,Xinzhai,100168,36.4,118.61667
2694,2694,Xigang,112061,38.55258,106.34805
2697,2697,Xiaogang,127076,28.23333,116.58333
2700,2700,Wuzhou,761948,23.48054,111.28848
2703,2703,Wanxian,859662,30.81601,108.37407
2708,2708,Suixi,74172,33.89067,116.77473
2711,2711,Shiqiaozi,58538,36.16167,119.26306
2713,2713,Yanta,79196,36.24111,115.66722
2719,2719,Qishan,51750,34.63333,116.8
2720,2720,Qionghu,66145,28.84061,112.37399
2721,2721,Qinzhou,1296300,21.98247,108.65061
2723,2723,Qishan,55500,29.84431,117.71937
2729,2729,Longgu,59086,34.90333,116.80667
2730,2730,Lintong,75882,34.37803,109.20892
2731,2731,Linping,78180,30.4225,120.29722
2733,2733,Wuwei,1010295,37.92672,102.63202
2734,2734,Liangxiang,76744,39.73598,116.13295
2735,2735,Lengshuitan,88935,26.4111,111.59559
2737,2737,Jinsha,95647,32.08982,121.07355
2738,2738,Jingdezhen,473561,29.2947,117.20789
2743,2743,Hefei,5050000,31.86389,117.28083
2744,2744,Handan,1358318,36.60999,114.48764
2752,2752,Xinyi,98259,22.37303,110.94746
2756,2756,Yangchun,153547,22.16667,111.78333
2758,2758,Jiangyin,1779515,31.91102,120.26302
2764,2764,Ahu,55298,34.37664,118.60308
2772,2772,Santangpu,58000,27.40556,111.98694
2776,2776,Youhao,78402,47.85306,128.83565
2777,2777,Xuanhua,373422,40.61205,115.06463
2779,2779,Shuangcheng,130710,45.3798,126.30711
2781,2781,Dongning,61440,44.08436,131.11841
2782,2782,Chaihe,67963,44.7598,129.67826
2825,2825,Villa del Rosario,64951,7.83389,-72.47417
2847,2847,Montelíbano,90450,7.97917,-75.4202
2851,2851,Itagüí,281853,6.18461,-75.59913
2859,2859,Chinú,50743,9.10569,-75.39812
2861,2861,Calarcá,79569,4.52949,-75.64091
2875,2875,Sagua la Grande,62073,22.80667,-80.07556
2879,2879,Guanabacoa,112964,23.12518,-82.30067
2908,2908,Most,67905,50.50301,13.63617
2919,2919,České Budějovice,93426,48.97447,14.47434
2923,2923,Wuppertal,360797,51.25627,7.14816
2928,2928,Witten,101247,51.44362,7.35258
3038,3038,Sants-Montjuïc,183120,41.37263,2.1546
3039,3039,Arganzuela,148797,40.40021,-3.69618
3046,3046,Wik’ro,64000,13.79525,39.60303
3048,3048,Mīzan Teferī,62000,6.99865,35.58879
3049,3049,Hāgere Hiywet,99900,8.98333,37.85
3050,3050,Gambēla,97600,8.25,34.58333
3051,3051,Dangila,56000,11.26667,36.83333
3053,3053,Āreka,84500,7.06667,37.7
3054,3054,Alamata,70400,12.416,39.55971
3278,3278,Villeneuve-d'Ascq,62400,50.61669,3.16664
3294,3294,Weston-super-Mare,82903,51.34603,-2.97665
3313,3313,Stoke-on-Trent,258366,53.00415,-2.18538
3321,3321,St Albans,84561,51.75,-0.33333
3348,3348,Manchester,395515,53.48095,-2.23743
3350,3350,Derry,83652,54.9981,-7.30934
3366,3366,Huddersfield,149017,53.64904,-1.78416
3417,3417,Braintree,53477,51.87819,0.55292
3444,3444,Stamford Hill,68050,51.56872,-0.07334
3454,3454,Kasoa,86753,5.53449,-0.41679
3455,3455,Mampong,51745,7.06273,-1.4001
3475,3475,Pátra,168034,38.24444,21.73444
3523,3523,Puerto Barrios,100593,15.72778,-88.59444
3524,3524,Palín,65873,14.40358,-90.69659
3527,3527,Mixco,465773,14.63077,-90.60711
3534,3534,Comitancillo,59489,15.08937,-91.74971
3536,3536,Chinautla,104972,14.70289,-90.49983
3539,3539,Amatitlán,71836,14.4774,-90.63489
3543,3543,Yuen Long,200000,22.44518,114.02621
3585,3585,Thomazeau,52017,18.65297,-72.09391
3586,3586,Saint-Michel de l'Atalaye,95216,19.37084,-72.33472
3610,3610,Tatabánya,65849,47.58494,18.39325
3643,3643,Singkawang,235064,0.90925,108.98463
3644,3644,Serpong,80193,-6.31694,106.66417
3649,3649,Purwakarta,179233,-6.55694,107.44333
3656,3656,Metro,168575,-5.11306,105.30667
3677,3677,Bojonegoro,86568,-7.1502,111.8817
3742,3742,Valsād,72929,20.61013,72.93428
3746,3746,Tiruppur,963173,11.11541,77.35456
3747,3747,Thiruvarur,58777,10.77269,79.6368
3752,3752,Sīra,57928,13.74155,76.9043
3753,3753,Sindhnūr,68793,15.76983,76.75581
3754,3754,Sillod,51042,20.30303,75.65284
3760,3760,Saugor,247333,23.83877,78.73874
3781,3781,Mubarakpur,53263,26.08866,83.29088
3782,3782,Miriālgūda,101234,16.8722,79.56247
3791,3791,Kozhikode,550440,11.24802,75.7804
3817,3817,Hvidovre,53527,55.65719,12.47364
3818,3818,Herning,50565,56.13615,8.97662
3834,3834,Concepción de La Vega,102426,19.22207,-70.52956
3835,3835,Tolga,50575,34.72224,5.37845
3838,3838,Saïda,142497,34.83033,0.15171
3839,3839,Jijel,131513,36.821,5.76352
3840,3840,Bordj el Kiffan,123246,36.74871,3.19249
3841,3841,Bab Ezzouar,275630,36.72615,3.18291
3845,3845,Ītāy al Bārūd,77606,30.88697,30.66724
3846,3846,Darāw,61790,24.40796,32.92324
3847,3847,Abū Kabīr,154466,30.72508,31.67148
3848,3848,Dakhla,75000,23.68477,-15.95798
3856,3856,Torrevieja,101792,37.97872,-0.68222
3857,3857,Torrent,78543,39.43705,-0.46546
3909,3909,Córdoba,325708,37.89155,-4.77275
4029,4029,Charleville-Mézières,52415,49.7685,4.72487
4083,4083,Ponferrada,68736,42.54664,-6.59619
4146,4146,Al Fujairah City,86512,25.11641,56.34141
4154,4154,Kunduz,161902,36.72895,68.857
4184,4184,Negage,92950,-7.75938,15.2722
4185,4185,Caxito,55000,-8.57848,13.66425
4187,4187,Caála,130000,-12.8525,15.56056
4189,4189,Quissecula,90000,-11.39223,15.09201
4199,4199,Concordia,145210,-31.39195,-58.01706
4207,4207,San Juan,109123,-31.5375,-68.53639
4208,4208,Catamarca,159139,-28.46957,-65.78524
4229,4229,Córdoba,1317298,-31.4135,-64.18105
4311,4311,Donaustadt,187007,48.2333,16.46002
4329,4329,Toowoomba,140303,-27.56056,151.95386
4348,4348,Hobart,247086,-42.87936,147.32941
4464,4464,Sarishābāri,81325,24.75127,89.83126
4466,4466,Jessore,243987,23.16971,89.21371
4468,4468,Paltan,184492,23.73625,90.41426
4521,4521,Yambol,63656,42.48333,26.5
4526,4526,Pernik,82467,42.6,23.03333
4535,4535,Godomè,253262,6.38948,2.34581
4539,4539,Yacuiba,82803,-22.01643,-63.67753
4554,4554,Itacoatiara,64937,-3.14306,-58.44417
4556,4556,Iguatu,70380,-6.35944,-39.29861
4563,4563,Bayeux,91056,-7.125,-34.93222
4567,4567,Ubatuba,91824,-23.43389,-45.07111
4568,4568,Três Corações,63457,-21.69694,-45.25333
4570,4570,Sorocaba,687357,-23.50167,-47.45806
4572,4572,Santa Rosa,58957,-27.87083,-54.48139
4578,4578,Patrocínio,71963,-18.94389,-46.9925
4579,4579,Passos,98752,-20.71889,-46.60972
4582,4582,Nilópolis,147281,-22.8075,-43.41389
4589,4589,Joinville,461304,-26.30444,-48.84556
4591,4591,Itapeva,62957,-23.98222,-48.87556
4594,4594,Itajaí,155716,-26.90778,-48.66194
4595,4595,Ilhéus,155499,-14.79364,-39.03949
4599,4599,Guaratinguetá,105880,-22.81639,-45.1925
4602,4602,Divinópolis,193832,-20.14355,-44.89065
4605,4605,Cubatão,118410,-23.895,-46.42528
4613,4613,Brusque,88284,-27.09795,-48.91281
4616,4616,Vilhena,63231,-12.74056,-60.14583
4618,4618,Pinhais,117000,-25.44472,-49.1925
4655,4655,Prince George,74003,53.9166,-122.75301
4676,4676,Mwene-Ditu,189177,-7.00906,23.45278
4679,4679,Tshela,64210,-4.99707,12.9484
4680,4680,Mangina,55439,0.60419,29.31004
4683,4683,Pointe-Noire,1032000,-4.77609,11.86352
4685,4685,Brazzaville,1982000,-4.26613,15.28318
4860,4860,Rheinhausen,78203,51.40055,6.71187
4869,4869,Paderborn,142161,51.71905,8.75439
4960,4960,Dabou,138083,5.32556,-4.37685
5017,5017,Talca,197479,-35.4264,-71.65542
5018,5018,Curicó,102438,-34.98279,-71.23943
5019,5019,Copiapó,129280,-27.36679,-70.3314
5023,5023,Gilroy,53231,37.00578,-121.56828
5028,5028,Newport Beach,87127,33.61891,-117.92895
5029,5029,Paramount,55412,33.88946,-118.15979
5035,5035,Santa Barbara,91842,34.42083,-119.69819
5036,5036,Santa Cruz,64220,36.97412,-122.0308
5040,5040,Ventura,96769,34.27834,-119.29317
5041,5041,Whittier,87438,33.97918,-118.03284
5052,5052,Enterprise,108481,36.02525,-115.24194
5089,5089,Bellevue,139820,47.61038,-122.20068
5090,5090,Bellingham,85146,48.75955,-122.48822
5109,5109,Honolulu,371657,21.30694,-157.85833
5141,5141,Tŭytepa,51400,41.0321,69.36253
5150,5150,Ciudad Guayana,950000,8.35122,-62.64102
5154,5154,Barcelona,815141,10.13625,-64.68618
5157,5157,Thới Lai,109684,10.06522,105.55863
5158,5158,Ho Chi Minh City,8993082,10.82302,106.62965
5161,5161,Đưc Trọng,161232,11.73559,108.3733
5162,5162,Đồng Hới,169000,17.46885,106.62226
5164,5164,Buôn Ma Thuột,146975,12.66747,108.03775
5176,5176,Quận Đức Thịnh,132000,10.30989,105.73855
5190,5190,Al Ḩudaydah,617871,14.79781,42.95452
5194,5194,Bela Bela,90210,-24.88333,28.28333
5196,5196,Soweto,1695047,-26.26781,27.85849
5199,5199,Mokopane,101090,-24.19436,29.00974
5200,5200,Nelspruit,110159,-25.47448,30.97033
5205,5205,George,157394,-33.963,22.46173
5208,5208,Benoni,605344,-26.18848,28.32078
5209,5209,Kraaifontein,57911,-33.84808,18.71723
5213,5213,Zvishavane,59717,-20.32674,30.06648
5214,5214,Epworth,123250,-17.89,31.1475
5223,5223,Alhambra,85551,34.09529,-118.12701
5225,5225,Bellflower,78441,33.88168,-118.11701
5235,5235,Fontana,212704,34.09223,-117.43505
5256,5256,Tyumen,768358,57.15222,65.52722
5261,5261,Surgut,300367,61.25,73.41667
5297,5297,Cheremkhovo,57395,53.15611,103.0675
5305,5305,Parnas,66693,60.06964,30.3487
5306,5306,Kigali,1132686,-1.94995,30.05885
5307,5307,Şabyā,54108,17.1495,42.62537
5314,5314,Ad Dawādimī,54474,24.50772,44.39237
5315,5315,Ash Shafā,72190,21.07268,40.31842
5354,5354,Phoenix,1608139,33.44838,-112.07404
5365,5365,Denov,78300,38.26746,67.89886
5368,5368,Urganch,145000,41.55339,60.62057
5371,5371,Navoiy,144158,40.08444,65.37917
5375,5375,Tinaquillo,115937,9.91861,-68.30472
5407,5407,Pristina,550000,42.67272,21.16688
5412,5412,Sa'dah,51870,16.94021,43.76393
5428,5428,Schweizer-Reneke,70214,-27.18871,25.32931
5431,5431,Heidelberg,64199,-26.50476,28.35921
5436,5436,Kitwe,400914,-12.80243,28.21323
5439,5439,Chitungwiza,371244,-18.01274,31.07555
5446,5446,Canyon Country,59530,34.42333,-118.47203
5447,5447,Carlsbad,114746,33.15809,-117.35059
5449,5449,Cathedral City,53826,33.77974,-116.46529
5450,5450,Diamond Bar,56897,34.02862,-117.81034
5451,5451,Escondido,151038,33.11921,-117.08642
5461,5461,Union City,74494,37.59577,-122.01913
5462,5462,West Sacramento,52721,38.58046,-121.53023
5475,5475,Paradise,223167,36.09719,-115.14666
5476,5476,Spring Valley,178395,36.10803,-115.245
5517,5517,Sandy Hills,89575,40.58106,-111.85077
5560,5560,Guarenas,248588,10.47027,-66.61934
5577,5577,Lawton,96655,34.60869,-98.39033
5591,5591,Greenville,64579,34.85262,-82.39401
5615,5615,DeSoto,52486,32.58986,-96.85695
5653,5653,Milford,52759,41.22232,-73.0565
5654,5654,Norwalk,88485,41.1176,-73.4079
5696,5696,Huntersville,52704,35.41069,-80.84285
5708,5708,Bacău,171396,46.56718,26.91384
5744,5744,Mbabane,76218,-26.31667,31.13333
5769,5769,Pak Kret,182926,13.91301,100.49883
5770,5770,Mueang Nonthaburi,254375,13.86075,100.51477
5774,5774,Chaiyaphum,58350,15.81047,102.02881
5775,5775,Pattaya,119532,12.93333,100.88333
5800,5800,Söke,68230,37.7482,27.40614
5803,5803,Patnos,87451,39.22493,42.85693
5804,5804,Kırıkhan,60916,36.49939,36.35755
5808,5808,İskenderun,159965,36.58718,36.17347
5830,5830,Dörtyol,56513,36.83917,36.23025
5832,5832,Diyarbakır,1791373,37.91363,40.21721
5835,5835,Cizre,80992,37.33024,42.18484
5862,5862,Derince,125485,40.75694,29.81472
5867,5867,Bolu,184682,40.73583,31.60611
5878,5878,Kigoma,232388,-4.87694,29.62667
5947,5947,Cherkasy,272651,49.44452,32.05738
5984,5984,Fayetteville,82830,36.06258,-94.15743
6001,6001,Boynton Beach,73966,26.52535,-80.06643
6005,6005,Coconut Creek,59302,26.25175,-80.17894
6020,6020,The Villages,51442,28.93408,-81.95994
6087,6087,Silver Spring,71452,38.99067,-77.02609
6097,6097,Oak Park,52287,41.88503,-87.7845
6140,6140,Eden Prairie,63496,44.85469,-93.47079
6155,6155,Fargo,118523,46.87719,-96.7898
6212,6212,Syracuse,144142,43.04812,-76.14742
6252,6252,Cranston,81073,41.77982,-71.43728
6413,6413,Yaroslavl,608722,57.62987,39.87368
6425,6425,Tyoply Stan,125000,55.62047,37.49338
6427,6427,Tambov,293661,52.73169,41.44326
6428,6428,Stupino,60999,54.89735,38.06796
6450,6450,Pervouralsk,133600,56.90528,59.94361
6452,6452,Orenburg,564773,51.7727,55.0988
6462,6462,Michurinsk,93499,52.8978,40.4907
6481,6481,Kazan,1243500,55.78874,49.12214
6486,6486,Grazhdanka,71128,60.03587,30.40518
6488,6488,Gol’yanovo,158000,55.82299,37.81306
6501,6501,Azov,82133,47.10779,39.41648
6572,6572,General Santos,697315,6.11278,125.17167
6584,6584,Cotabato,325079,7.22361,124.24639
6606,6606,Binonga,83980,10.7719,122.9817
6626,6626,Bacolod City,454898,10.66667,122.95
6641,6641,Sanghar,62033,26.04694,68.94917
6645,6645,Mirpur Khas,215657,25.5276,69.01255
6649,6649,Gujar Khan,69374,33.25411,73.30433
6651,6651,Chaman,88568,30.91769,66.45259
6653,6653,Bhakkar,81950,31.62685,71.06471
6654,6654,Nowshera Cantonment,96766,33.99829,71.99834
6658,6658,Tarnobrzeg,50459,50.57304,21.67937
6704,6704,Świdnica,60351,50.84378,16.48859
6812,6812,San Antonio,55754,-25.42126,-57.54725
6881,6881,Culiacán,808416,24.79032,-107.38782
6985,6985,Kluang,169828,2.03046,103.31689
6986,6986,Semenyih,92491,2.9516,101.843
6991,6991,Putra Heights,60000,2.99361,101.57255
6992,6992,Mozambique,54315,-15.03466,40.73447
7004,7004,Uromi,108608,6.7,6.33333
7014,7014,Okene,479178,7.55122,6.23589
7017,7017,Nsukka,111017,6.85783,7.39577
7018,7018,Kaduna,1582102,10.52641,7.43879
7021,7021,Hadejia,110753,12.45347,10.04115
7024,7024,Epe,84711,6.58412,3.98336
7026,7026,Ebute Ikorodu,535619,6.60086,3.48818
7030,7030,Benin City,1782000,6.33815,5.62575
7031,7031,Bama,118121,11.52134,13.68952
7035,7035,Afikpo,71866,5.89258,7.93534
7047,7047,Estelí,96422,13.09185,-86.35384
7059,7059,Veenendaal,61271,52.02863,5.55891
7064,7064,Purmerend,80117,52.505,4.95972
7118,7118,Madhyapur Thimi,119955,27.68056,85.3875
7126,7126,Manukau City,362000,-36.99282,174.87986
7140,7140,Sur,71152,22.56667,59.52889
7142,7142,Tocumen,50844,9.08939,-79.3831
7176,7176,Tarma,51350,-11.41899,-75.68992
7199,7199,Chilca,73371,-12.08398,-75.20263
7211,7211,Talisay,133148,10.24472,123.84944
7220,7220,Kanazawa,466029,36.6,136.61667
7221,7221,Itami,197335,34.78427,135.40126
7222,7222,Honchō,644668,35.70129,139.98648
7223,7223,Chōfu,212977,35.65924,139.54837
7224,7224,Saijō,58823,33.91667,133.18333
7225,7225,Sukagawa,68790,37.28333,140.38333
7226,7226,Kuroiso,61230,36.96667,140.05
7227,7227,Kōriyama,322996,37.4,140.38333
7228,7228,Chiba,979768,35.6,140.11667
7231,7231,Sapporo,1973832,43.06667,141.35
7233,7233,Ōdate,64543,40.27178,140.55756
7235,7235,Kōka,89619,34.9802,136.15752
7236,7236,Ebina,136312,35.38121,139.39651
7237,7237,Miyakojima,54908,24.79016,125.31109
7238,7238,Shimotsuke,60274,36.41323,139.86622
7240,7240,Kitanagoya,86068,35.24702,136.87832
7241,7241,Hashima,67909,35.329,136.68051
7246,7246,Tanba,62152,35.16034,135.03914
7250,7250,Voi,53353,-3.39605,38.55609
7252,7252,Upper Gilgil,60711,-0.21209,36.27248
7253,7253,Eldoret,475716,0.52036,35.26993
7254,7254,Jalal-Abad,123239,40.93333,73.0
7268,7268,Eisen,56006,35.9675,128.93083
7269,7269,Pohang,500000,36.02917,129.36481
7270,7270,Mokpo,268402,34.81282,126.39181
7271,7271,Gumi,427770,36.1136,128.336
7272,7272,Kimhae,550758,35.23417,128.88111
7273,7273,Cheonan,666417,36.8065,127.1522
7302,7302,Katunayaka,84643,7.16992,79.88837
7303,7303,Hendala,56978,6.9909,79.883
7326,7326,Jelgava,61791,56.65,23.71278
7328,7328,Tarhuna,52420,32.43501,13.6332
7334,7334,Ouarzazat,57245,30.91894,-6.89341
7340,7340,Berrechid,93954,33.26553,-7.58754
7348,7348,Imerintsiatosika,74085,-18.98333,47.31667
7366,7366,Yamethin,59867,20.43189,96.13875
7367,7367,Maubin,51542,16.73148,95.65441
7449,7449,Heroica Matamoros,449815,25.87972,-97.50417
7555,7555,San Luis Potosí,722772,22.14982,-100.97916
7597,7597,Logroño,152485,42.46667,-2.45
7665,7665,Badalona,219547,41.45004,2.24741
7680,7680,Algorta,82624,43.34927,-3.0094
7691,7691,Carabanchel,253678,40.39094,-3.7242
7696,7696,Shashamane,208400,7.2,38.6
7701,7701,Āsela,139500,7.95,39.13333
7742,7742,Toulouse,493465,43.60426,1.44367
7796,7796,Saint-Denis,96128,48.93564,2.35387
7879,7879,Maisons-Alfort,53964,48.81171,2.43945
7944,7944,Trani,53981,41.27733,16.41011
7955,7955,Siena,53901,43.31822,11.33064
8043,8043,Lucca,81748,43.84369,10.50447
8053,8053,Imola,69953,44.35916,11.7132
8130,8130,Bergamo,121200,45.69601,9.66721
